
🐼丨央视频道,#genre#
我的心会继续直播,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6_Ka4gUo3_-YYA.mp4
泰坦尼克MV,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
GeoDaSilvaJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5avW4gUo47zhvwU.mp4
FIESTAR-Mirror,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K_04wUo5-iTyAU.mp4
海伦娜-迪拜一夜,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-_h7QUo0LvLxwE.mp4
罗斯-内战[1364*720],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_fih7QUovpfokgI.mp4
Kantik-Orfelogy,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggq-W4gUouLym-QQ.mp4
4k超清车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4
经典dj《站台》,https://vd2.bdstatic.com/mda-mju7bud6vwuub0nq/hd/cae_h264_nowatermark/1635484907845663119/mda-mju7bud6vwuub0nq.mp4
东南西北风DJ,https://vd2.bdstatic.com/mda-ncnfhdbt5mucyi3w/cae_h264_delogo/1648033513910900148/mda-ncnfhdbt5mucyi3w.mp4
2022伤感DJ串烧dj,https://vd2.bdstatic.com/mda-ncm68fx91zybkka3/cae_h264_delogo/1647925011440022023/mda-ncm68fx91zybkka3.mp4
还没有爱够DJ,https://vd3.bdstatic.com/mda-ncjgwmv1u85an74x/cae_h264_delogo/1647781725809492842/mda-ncjgwmv1u85an74x.mp4
梦的翅膀受了伤DJ,https://vd3.bdstatic.com/mda-nc9a5ezg6q94csiv/360p/h264_delogo/1646896337041155631/mda-nc9a5ezg6q94csiv.mp4
花儿笑了DJ,https://vd4.bdstatic.com/mda-ncj7vawq5rnk5v59/hd/cae_h264_delogo/1647759626623363912/mda-ncj7vawq5rnk5v59.mp4
打工辛酸泪DJ2首,https://vd4.bdstatic.com/mda-na5fafrtbvvf5wib/hd/cae_h264_delogo/1641996387070390433/mda-na5fafrtbvvf5wib.mp4
都是兄弟DJ,https://vd2.bdstatic.com/mda-nad5ctdnq3w1zssn/hd/cae_h264_delogo/1642142912024126404/mda-nad5ctdnq3w1zssn.mp4
只能拼自己DJ人不可貌相,https://vd4.bdstatic.com/mda-mmw9fee0n7gtsu2k/480p/h264/1640932948187120706/mda-mmw9fee0n7gtsu2k.mp4
dj新歌句句在理,https://vd4.bdstatic.com/mda-ncmb65kfdfysdq4g/sc/cae_h264_delogo/1647946141035592767/mda-ncmb65kfdfysdq4g.mp4
新歌上线7首,https://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
北方姑娘,https://vd3.bdstatic.com/mda-ncc6hbwdde59r16h/sc/cae_h264_delogo/1647146424330053026/mda-ncc6hbwdde59r16h.mp4
一生输给了爱情,https://vd2.bdstatic.com/mda-mkn4yr0d9ypy9wns/sc/cae_h264_delogo/1643224005214992888/mda-mkn4yr0d9ypy9wns.mp4
酒吧慢摇DJ舞曲,https://vd4.bdstatic.com/mda-ncm0qvdrfhujssxg/sc/cae_h264_delogo/1647910096911072273/mda-ncm0qvdrfhujssxg.mp4
这首新歌_一听就上瘾,https://vd4.bdstatic.com/mda-nckaxf6j35t5e3j4/sc/cae_h264_delogo/1647849433211786752/mda-nckaxf6j35t5e3j4.mp4
新歌上线_啥歌这么好听,https://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
《女人的心声》,https://vd3.bdstatic.com/mda-ncmgnz6479fenq1w/hd/cae_h264_delogo/1647950253700208169/mda-ncmgnz6479fenq1w.mp4
我揣着梦想走,https://txmov2.a.kwimgs.com/upic/2022/02/25/08/BMjAyMjAyMjUwODU3NTNfNDgxMDc1MjAyXzY4MzQ3NDE3MTkxXzJfMw==_b_B82c9abb3bc16937e87baa32d383adedb.mp4
早该接受分手的结局,https://txmov2.a.kwimgs.com/upic/2022/01/22/21/BMjAyMjAxMjIyMTQ5MDNfNDgxMDc1MjAyXzY1NTAyMzEwOTIxXzJfMw==_b_B82f6f5dc186eef4eb037a25d73099774.mp4
轮回路上,https://txmov2.a.kwimgs.com/upic/2022/02/20/15/BMjAyMjAyMjAxNTQwMjhfNDgxMDc1MjAyXzY4MDE4MzQ2NDExXzJfMw==_b_B279dfe2c5111f831812e59bd75d192b3.mp4
爱到流泪谁得罪,https://txmov2.a.kwimgs.com/upic/2022/02/08/11/BMjAyMjAyMDgxMTM3MjBfNDgxMDc1MjAyXzY2OTk5MTgwODU5XzJfMw==_b_Bd3103ab6c571ca433e3be7cb7ed78cec.mp4
一半苦酒一半眼泪,https://txmov2.a.kwimgs.com/upic/2022/01/30/08/BMjAyMjAxMzAwODQwMzdfNDgxMDc1MjAyXzY2MTM2MTg1OTU1XzJfMw==_b_B2dbf46e97d85fb7018b6b4f4a8418e79.mp4
负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
初恋的人,https://vd2.bdstatic.com:443/mda-mhwdgysnspnb1nnr/1080p/cae_h264/1630404398162757730/mda-mhwdgysnspnb1nnr.mp4
初恋情人,https://vd3.bdstatic.com:443/mda-me57bm308iu6stcz/1080p/cae_h264/1620279663855106642/mda-me57bm308iu6stcz.mp4
爱情一阵风,https://vd4.bdstatic.com:443/mda-mdkd7yybv4y505qa/1080p/h264_cae/1620480120114753589/mda-mdkd7yybv4y505qa.mp4
林翠萍-情网,https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
爱情的骗子我问你,https://vd4.bdstatic.com:443/mda-me7emge7ku6b7g9h/1080p/cae_h264/1620470361962860122/mda-me7emge7ku6b7g9h.mp4
我用自己的方式爱你,http://vdown.kuwo.cn:80/resource/t1/46/26af4a23c9e04725bd1dc491b662f386.mp4
无奈的思绪,https://vd4.bdstatic.com:443/mda-kkbxxmr5nn2swgu6/sc/cae_h264_nowatermark/1605192499/mda-kkbxxmr5nn2swgu6.mp4
点燃一根烟,https://vd2.bdstatic.com:443/mda-mdapwdafpsiy63zu/1080p/h264_cae/1620614712517070219/mda-mdapwdafpsiy63zu.mp4
今生最美的遇见,https://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
多彩的哈达,https://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
陕北民间,https://vd4.bdstatic.com/mda-ncfk4vpkpbuhnu0s/720p_frame30/h264_cae_delogo/1647440102957240321/mda-ncfk4vpkpbuhnu0s.mp4
情歌DJ舞曲,https://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
9首醉人的情歌,https://vd2.bdstatic.com/mda-nca3btr4bdxce5wj/sc/cae_h264_delogo/1647136483442128566/mda-nca3btr4bdxce5wj.mp4
敖包相会,https://vd4.bdstatic.com/mda-mk5jeydhnp9gd01t/sc/cae_h264/1636206436600780716/mda-mk5jeydhnp9gd01t.mp4
韩宝仪《情人桥》,https://vd4.bdstatic.com/mda-jehka6exkt6va8id/sc/mda-jehka6exkt6va8id.mp4
韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
高清舞曲,https://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681
痴心是我犯的错,https://vd2.bdstatic.com/mda-ncpa1ziw0urtvsuy/720p/h264_delogo/1648105627756677310/mda-ncpa1ziw0urtvsuy.mp4
新歌,https://vd4.bdstatic.com/mda-ncg9dxe96d9039u2/sc/cae_h264_delogo/1647648778266965968/mda-ncg9dxe96d9039u2.mp4
《好听情歌8首》,https://vd4.bdstatic.com/mda-nca4dy51snpz9cnz/sc/cae_h264_delogo/1647144982589585207/mda-nca4dy51snpz9cnz.mp4
DJ新歌上线,https://vd3.bdstatic.com/mda-nckdkm6sj1p9q7c9/sc/cae_h264_delogo/1647859589943780399/mda-nckdkm6sj1p9q7c9.mp4
DJ酱爆鱿鱼舞曲版》,https://vd4.bdstatic.com/mda-ncidj3kqg98a7ent/360p/h264_delogo/1647683015061569002/mda-ncidj3kqg98a7ent.mp4
DJ给我一把爱情火,https://vd2.bdstatic.com/mda-ncg42rnzxats8h83/cae_h264_delogo/1647486932330653636/mda-ncg42rnzxats8h83.mp4
DJ《拥抱你离去》,https://vd4.bdstatic.com/mda-ncrcfxdipc045rvs/cae_h264_delogo/1648284889423266526/mda-ncrcfxdipc045rvs.mp4
DJ女人花,https://vd4.bdstatic.com/mda-ncdfurx49ht1fh9w/720p/h264_delogo/1647256721820297861/mda-ncdfurx49ht1fh9w.mp4
新歌上线,https://vd4.bdstatic.com/mda-nc005jwr87jrdssh/sc/cae_h264_delogo/1646179767551234681/mda-nc005jwr87jrdssh.mp4
dj,https://txmov2.a.kwimgs.com/upic/2022/03/21/19/BMjAyMjAzMjExOTA2MjRfMjYyNzI4Mjc4MV83MDE2MTEwMjY1Ml8yXzM=_b_B977559109a6b2bec30b01e11d458d398.mp4
刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
伤感DJ串烧为爱流泪,https://vd3.bdstatic.com/mda-nci8jqpzeyqkhdxe/720p/h264_delogo/1647670097763149460/mda-nci8jqpzeyqkhdxe.mp4
林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
《英雄泪》,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
2022几首DJ串烧,https://vd3.bdstatic.com/mda-nck3tqzgjvj076vc/sc/cae_h264_delogo/1647833645083560959/mda-nck3tqzgjvj076vc.mp4

🐼丨爱奇艺　,#genre#
票房电影,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
抗战剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8
军事观察,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8
糖豆广场舞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_235_600_t10/c56_lb_235_600_t10.m3u8
怀旧剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8
谍战剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8


🐼丨虎牙影视,#genre#
周星驰[1],https://epg.112114.xyz/huya/11342412
林正英[4],https://epg.112114.xyz/huya/11342421
港台电影[5],https://epg.112114.xyz/huya/880261
欧美娱乐[6],https://epg.112114.xyz/huya/21059574
铁齿铜牙纪晓岚[8],https://epg.112114.xyz/huya/11342396
沈腾[9],https://epg.112114.xyz/huya/11601968
科幻五分钟[10],https://epg.112114.xyz/huya/15152155
新三国[11],https://epg.112114.xyz/huya/11352944
金庸经典剧[12],https://epg.112114.xyz/huya/11602082
徐克[13],https://epg.112114.xyz/huya/11352909
极限挑战[14],https://epg.112114.xyz/huya/11352914
庆余年[15],https://epg.112114.xyz/huya/11352960
陈翔六点半[16],https://epg.112114.xyz/huya/11274154
欧美电影5分钟[18],https://epg.112114.xyz/huya/16028551
成龙[20],https://epg.112114.xyz/huya/11342386
地下交通站[21],https://epg.112114.xyz/huya/11342433
爱情公寓[23],https://epg.112114.xyz/huya/11336726
电影[24],https://epg.112114.xyz/huya/618917
倚天屠龙记[25],https://epg.112114.xyz/huya/11342403
龙珠[27],https://epg.112114.xyz/huya/18632116
让子弹飞[28],https://epg.112114.xyz/huya/11259843
甄子丹[31],https://epg.112114.xyz/huya/11352935
家有儿女[32],https://epg.112114.xyz/huya/11352872
路飞[34],https://epg.112114.xyz/huya/16913382
雍正王朝[36],https://epg.112114.xyz/huya/11342439
神探狄仁杰[39],https://epg.112114.xyz/huya/11352958
恐怖电影找力哥[41],https://epg.112114.xyz/huya/23419131
秀cai遇着兵[42],https://epg.112114.xyz/huya/11352871
新水浒[44],https://epg.112114.xyz/huya/11342384
士兵突击[45],https://epg.112114.xyz/huya/11342430
龙门镖局[48],https://epg.112114.xyz/huya/11352874
刘德华[49],https://epg.112114.xyz/huya/11342424
官场大佬再创业[54],https://epg.112114.xyz/huya/11602086
网球王子[55],https://epg.112114.xyz/huya/11352882
康熙王朝[56],https://epg.112114.xyz/huya/11352940
康熙微服私访[58],https://epg.112114.xyz/huya/11342418
极品新娘[60],https://epg.112114.xyz/huya/11342426
三国演义[63],https://epg.112114.xyz/huya/11602081
止戈电影[64],https://epg.112114.xyz/huya/19863777
李连杰[65],https://epg.112114.xyz/huya/11342390
欧美电影[67],https://epg.112114.xyz/huya/11352880
科幻电影[68],https://epg.112114.xyz/huya/11602034
杰森·斯坦森[69],https://epg.112114.xyz/huya/21059588
父母爱情[71],https://epg.112114.xyz/huya/11602071
红海行动[72],https://epg.112114.xyz/huya/11601986
生活大爆炸[73],https://epg.112114.xyz/huya/11342417
五福星[77],https://epg.112114.xyz/huya/11282233
麻雀[79],https://epg.112114.xyz/huya/11352881
封神演义[80],https://epg.112114.xyz/huya/19524135
小品[81],https://epg.112114.xyz/huya/11352938
周润发[83],https://epg.112114.xyz/huya/11342387
搞笑的一家人[84],https://epg.112114.xyz/huya/11342402
经典高智商犯罪片[86],https://epg.112114.xyz/huya/11352962
倩女幽魂[87],https://epg.112114.xyz/huya/11601970
Yes小哥的美食[88],https://epg.112114.xyz/huya/14363949
朱雀青龙[89],https://epg.112114.xyz/huya/11352905
杨幂扮演王昭君出塞[90],https://epg.112114.xyz/huya/11352910
芈月传[91],https://epg.112114.xyz/huya/11352975
神貂侠侣[92],https://epg.112114.xyz/huya/11352964
林正英[93],https://epg.112114.xyz/huya/18441722
港产搞笑[94],https://epg.112114.xyz/huya/11601960
我de团长我的团[95],https://epg.112114.xyz/huya/11342416
天龙八部[96],https://epg.112114.xyz/huya/11352912
小鲤鱼[97],https://epg.112114.xyz/huya/11601961
中华小当家[98],https://epg.112114.xyz/huya/11342413
7分钟看完科幻[99],https://epg.112114.xyz/huya/17105786
警匪[100],https://epg.112114.xyz/huya/11352886
虎牙[102],https://epg.112114.xyz/huya/21059565
权力的游戏[103],https://epg.112114.xyz/huya/17943364
港式警匪片[104],https://epg.112114.xyz/huya/16424416
百鸟朝凤[105],https://epg.112114.xyz/huya/15894162
猫和老鼠[106],https://epg.112114.xyz/huya/11352879
新乌龙院之笑闹江湖[109],https://epg.112114.xyz/huya/15981239
旋风球技[110],https://epg.112114.xyz/huya/11342400
海贼王15[111],https://epg.112114.xyz/huya/17941367
RM 刘在石李光洙跑男[114],https://epg.112114.xyz/huya/11336725
吐槽大会[115],https://epg.112114.xyz/huya/11342422
大秦帝国[116],https://epg.112114.xyz/huya/11602074
黑帮斗争[117],https://epg.112114.xyz/huya/11342419
周星驰[119],https://epg.112114.xyz/huya/21136378
笑傲帮[120],https://epg.112114.xyz/huya/11352908
火影忍者[121],https://epg.112114.xyz/huya/20236200
葛二蛋[122],https://epg.112114.xyz/huya/11602072
军事武器分析[123],https://epg.112114.xyz/huya/15824466
悬疑推理烧脑破案[126],https://epg.112114.xyz/huya/17445539
神医喜来乐[127],https://epg.112114.xyz/huya/11601978
小川电影解说[128],https://epg.112114.xyz/huya/15870999
好莱坞[130],https://epg.112114.xyz/huya/21059587
医馆笑传[131],https://epg.112114.xyz/huya/11352891
经典好片[132],https://epg.112114.xyz/huya/11342427
史诗级战zheng电影[133],https://epg.112114.xyz/huya/21059556
开心快乐就完事了[134],https://epg.112114.xyz/huya/11342388
黄金配角廖启智[135],https://epg.112114.xyz/huya/21059562
中国功夫[136],https://epg.112114.xyz/huya/11352941
Han国高分动作片[137],https://epg.112114.xyz/huya/11352884
勇敢的心[138],https://epg.112114.xyz/huya/11602037
经典好剧[139],https://epg.112114.xyz/huya/11602085
精彩不断[140],https://epg.112114.xyz/huya/24396428
高分电影[141],https://epg.112114.xyz/huya/16615910
隋唐英雄[144],https://epg.112114.xyz/huya/11352899
美食纪录片[148],https://epg.112114.xyz/huya/11352955
张显宗[149],https://epg.112114.xyz/huya/16865726
一口毒奶[150],https://epg.112114.xyz/huya/16144261
邓超[151],https://epg.112114.xyz/huya/11336592
经典影片[152],https://epg.112114.xyz/huya/15267139
经典喜剧片[154],https://epg.112114.xyz/huya/11352894
X档案[155],https://epg.112114.xyz/huya/20045465
大片[156],https://epg.112114.xyz/huya/21059585
影片欣赏[160],https://epg.112114.xyz/huya/20695907
徐峥[161],https://epg.112114.xyz/huya/11602043
电影笔记[162],https://epg.112114.xyz/huya/16920222
异形世界[165],https://epg.112114.xyz/huya/21059577
6分钟看惊悚恐怖片[168],https://epg.112114.xyz/huya/15494057
神hua[169],https://epg.112114.xyz/huya/11352913
海贼王[173],https://epg.112114.xyz/huya/16739452
速看[174],https://epg.112114.xyz/huya/16868935
科幻片[176],https://epg.112114.xyz/huya/17904870
速看美剧[177],https://epg.112114.xyz/huya/17204307
林正英[178],https://epg.112114.xyz/huya/21388479
笑傲江湖 喜剧脱口秀[179],https://epg.112114.xyz/huya/11352937
大侦探皮卡丘[181],https://epg.112114.xyz/huya/17341907
沫漾电影[182],https://epg.112114.xyz/huya/15556391
今晚80后脱口秀[183],https://epg.112114.xyz/huya/11352961
奇幻片[184],https://epg.112114.xyz/huya/16149609
进来看看电影[186],https://epg.112114.xyz/huya/24376361
骆驼祥子[187],https://epg.112114.xyz/huya/19450129
怀玉格格[191],https://epg.112114.xyz/huya/11352887
中国最后一个太监[192],https://epg.112114.xyz/huya/16604522
科幻动作电影[193],https://epg.112114.xyz/huya/16914870
母亲为爱展开复仇[195],https://epg.112114.xyz/huya/16626185
电ju惊魂系列[196],https://epg.112114.xyz/huya/11352903
经典小影院[201],https://epg.112114.xyz/huya/23017124
娘子陪你看[206],https://epg.112114.xyz/huya/18964209
捉妖记[207],https://epg.112114.xyz/huya/11342414
欧美电影[211],https://epg.112114.xyz/huya/21059581
硬汉的直播间[212],https://epg.112114.xyz/huya/24614407
天雷滚滚[213],https://epg.112114.xyz/huya/11352945
港剧经典[215],https://epg.112114.xyz/huya/11352965
茶啊二中[216],https://epg.112114.xyz/huya/11213191
喜剧专场[217],https://epg.112114.xyz/huya/11602044
浓浓当年情[218],https://epg.112114.xyz/huya/11602065
搜神传[220],https://epg.112114.xyz/huya/11342437
情深深雨濛濛[221],https://epg.112114.xyz/huya/11352885
女神系列[222],https://epg.112114.xyz/huya/11336571
金庸的武侠世界[223],https://epg.112114.xyz/huya/11342435
杨门女将电影系列[224],https://epg.112114.xyz/huya/11336590
穿越千年之恋[225],https://epg.112114.xyz/huya/11342398
天龙八部[226],https://epg.112114.xyz/huya/11602041
魔法世界[227],https://epg.112114.xyz/huya/21059580
文成公主进藏[228],https://epg.112114.xyz/huya/11352974
舒克和贝塔[229],https://epg.112114.xyz/huya/11352949
镖行天下[230],https://epg.112114.xyz/huya/11352969
许氏三杰[232],https://epg.112114.xyz/huya/11602033
精忠岳飞南征北战[234],https://epg.112114.xyz/huya/11336578
张卫健[235],https://epg.112114.xyz/huya/11342423
中国西部刑侦大案纪实[236],https://epg.112114.xyz/huya/11601972
搞笑僵尸片[238],https://epg.112114.xyz/huya/11352963
国产青春爱情[239],https://epg.112114.xyz/huya/11602075
孙悟空[240],https://epg.112114.xyz/huya/11342395
太空混战[241],https://epg.112114.xyz/huya/21059579
三国鼎立[242],https://epg.112114.xyz/huya/11602077
da宋提刑官[243],https://epg.112114.xyz/huya/11279251
赘婿[244],https://epg.112114.xyz/huya/21059564
歪果仁的动作片子[246],https://epg.112114.xyz/huya/21059552
冯小刚合集[247],https://epg.112114.xyz/huya/11352906
命案十三宗[248],https://epg.112114.xyz/huya/11601981
令狐冲&东方不败[249],https://epg.112114.xyz/huya/11601962
四驱兄弟[250],https://epg.112114.xyz/huya/11352922
最佳搭档[251],https://epg.112114.xyz/huya/11342397
利箭特战队出击！[252],https://epg.112114.xyz/huya/11352973
关灯看大片[254],https://epg.112114.xyz/huya/16135863
婆媳[255],https://epg.112114.xyz/huya/21059568
黄渤[256],https://epg.112114.xyz/huya/11352876
虎妈猫爸[257],https://epg.112114.xyz/huya/11601964
慈善超人合集[258],https://epg.112114.xyz/huya/10871113
喜剧合家欢[259],https://epg.112114.xyz/huya/11352877
谍战神剧[262],https://epg.112114.xyz/huya/11342436
甄嬛传[265],https://epg.112114.xyz/huya/11601971
悬疑片[266],https://epg.112114.xyz/huya/11602088
我是大哥大[267],https://epg.112114.xyz/huya/23652317
大宅men[270],https://epg.112114.xyz/huya/11352936
看救援电影[272],https://epg.112114.xyz/huya/21059586
贺岁合家欢剧场[273],https://epg.112114.xyz/huya/11602067
篮qiu火[274],https://epg.112114.xyz/huya/21059558
金庸作品电影[278],https://epg.112114.xyz/huya/11352897

🐼丨斗鱼影视,#genre#
粤语综艺,http://epg.112114.xyz/douyu/7919720
华语经典,http://epg.112114.xyz/douyu/434971
吃米滴虫,http://epg.112114.xyz/douyu/315457
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
特辑影院,http://epg.112114.xyz/douyu/3637778
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
漫威影片,http://epg.112114.xyz/douyu/6140589
周星驰电影,http://epg.112114.xyz/douyu/3990812
刘德华电影1,http://epg.112114.xyz/douyu/2516864
刘德华电影2,http://epg.112114.xyz/douyu/8985415
喜剧经典,http://epg.112114.xyz/douyu/9650887
豆瓣高分,http://epg.112114.xyz/douyu/8770422
林正英电影1,http://epg.112114.xyz/douyu/218859
林正英电影2,http://epg.112114.xyz/douyu/7356023
女神金电影,http://epg.112114.xyz/douyu/747764
贝爷影厅1,http://epg.112114.xyz/douyu/252802
贝爷影厅2,http://epg.112114.xyz/douyu/36337
霍格影片,http://epg.112114.xyz/douyu/8814650
可乐电影,http://epg.112114.xyz/douyu/20415
冰冰经典电影,http://epg.112114.xyz/douyu/74374
奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
奶瓶科幻片,http://epg.112114.xyz/douyu/6655271
避风港影院,http://epg.112114.xyz/douyu/9826611
林林影院,http://epg.112114.xyz/douyu/9652323
漫威电影,http://epg.112114.xyz/douyu/4282654
恐怖经典,http://epg.112114.xyz/douyu/1165374
变种人电影,http://epg.112114.xyz/douyu/9651304
华语电影,http://epg.112114.xyz/douyu/3928
华语动作电影,http://epg.112114.xyz/douyu/1504768
怀旧90,http://epg.112114.xyz/douyu/9275635
国产影片,http://epg.112114.xyz/douyu/5423
麓山迷踪,http://epg.112114.xyz/douyu/4505431
高帧影片,http://epg.112114.xyz/douyu/6763930
米娅电影,http://epg.112114.xyz/douyu/6537888
小九电影,http://epg.112114.xyz/douyu/7136517
连续剧1,http://epg.112114.xyz/douyu/4549169
连续剧2,http://epg.112114.xyz/douyu/7623292
连续剧3,http://epg.112114.xyz/douyu/5689514
连续剧4,http://epg.112114.xyz/douyu/7476264
连续剧5,http://epg.112114.xyz/douyu/4396972
游戏解说,http://epg.112114.xyz/douyu/805235
斗鱼小品,http://epg.112114.xyz/douyu/3980787
斗鱼探险,http://epg.112114.xyz/douyu/3485629
斗鱼动画,http://epg.112114.xyz/douyu/7528160
斗鱼电影1,http://epg.112114.xyz/douyu/2935323
斗鱼电影2,http://epg.112114.xyz/douyu/7459925
斗鱼电影3,http://epg.112114.xyz/douyu/431460
斗鱼电影4,http://epg.112114.xyz/douyu/4246519
斗鱼电影5,http://epg.112114.xyz/douyu/7116591
斗鱼电影6,http://epg.112114.xyz/douyu/6776615
斗鱼电影7,http://epg.112114.xyz/douyu/7655471
斗鱼电影8,http://epg.112114.xyz/douyu/4290711
斗鱼电影9,http://epg.112114.xyz/douyu/6566671
斗鱼电影10,http://epg.112114.xyz/douyu/8475821
斗鱼电影11,http://epg.112114.xyz/douyu/338759
斗鱼电影12,http://epg.112114.xyz/douyu/2793084
斗鱼电影13,http://epg.112114.xyz/douyu/5067952
斗鱼电影14,http://epg.112114.xyz/douyu/413573
斗鱼电影15,http://epg.112114.xyz/douyu/5033502
斗鱼电影16,http://epg.112114.xyz/douyu/426517
斗鱼电影17,http://epg.112114.xyz/douyu/1274132
